senid,sentence
636951,À k chuyển qua park 5 times city hộ t nhé
636952,To th có bê lên phòng đc k
636953,Qua tjif gọi t số này 0945675290
636954,Ship cho e 1 cái thảm này qua số 4 ngõ 107 phùng hưng hoàn ki m nhé
636955, 84 91 2066026 
636956,Chị hạnh nhé
636957,Nhà c có gh tập ngồi ritchell k 
636958,Gh này thì bn c 
636959,Cái này là gh đa năng c nhi
636960,Cái gối đằng sau là có kèm k c
636961,Ship e 1 cái màu hồng qua park 5 times city nhé
636962,QuÂy toyhouse size L còn màu như ảnh k c 
636963,Hồng trẮng góc xanh cho t 1 cái qua park 5 times city nhé
636964,Trong ngày hôm nay giao đc k b 
636965,Đúng r 0945675290
636966,T lấy option tặng thảm vs bóng nhé
636967,Thảm có đc chọn mẫu k b 
636968,Oke cg đc
636969,Giá có thay đổi j k b
636970,Th t lấy quây k thôi nhé
636971,Giá 2390k đúng k v
636972,Mình xin giá vs ah 
636973,Khuy n mãi đ n bh b 
636974,Ship t 1 cái qua park 5 times city nhé
636975,T xin giá vs ah
636976,E lấy 1 bộ này nhé
636977,Đúng r Park 5 times city nhé
636978,Ship e 2 con nhé
636979,Đúng r park 5 times city nhé
636980,2 con nhé
636981,E xin giá nhed
636982,Ship e 1 bộ màu đỏ qua 138 trần bình nhé
636983,Hnay ship đc k ah 
636984,Khoảng chiều giao cho e nhé
636985,0945675290
636986,máy này có nhạc pk e
636987,còn loại kia có nhạc ko e
636988,chị mua 1 cái
636989,Cho e hỏi gh teknum bn vậy sh
636990,Cho e hỏi kệ thay bỉm này giá bao nhiêu ạ 
636991,E ở sài gòn thì phí vận chuyển th nào vậy shop 
636992,Kệ này là lắp ráp hay sao ạ 
636993,Cho e hỏi kệ này có màu gỗ giống vầy k ạ 
636994,Với kệ có nệm như hình k ạ 
636995,Dạ shop gửi e xem thử nhé
636996,E thấy có màu trắng thôi mà shop
636997,Dạ cho e hỏi kệ có bao gồm nệm luôn k ạ 
636998,Shop có bán đệm luôn k ạ 
636999,E muốn mua kệ với đệm luôn ạ
637000,xe này còn màu xanh ko ạ
637001,à có màu đen ko ạ cho mìn xin giá màu đen luôn nha
637002,ship hcm bn ạ
637003,ukie bạn gửi giúp mình màu xanh nhé
637004,Huyền Bùi 0937392179
637005,The Krista 537 Đường Nguyễn Duy Trinh Phường Bình Trưng Tây Quận 2 Hồ Chí Minh
637006,khoảng bao lâu mình nhận được ạ
637007,bạn cho mình xin link của sp nhé
637008,hoặc cho mình xin stk mình ck luôn ạ
637009,ck 990k đúng ko ạ
637010,bạn gửi sớm giúp m để kịp cho bé đi chơi nhé
637011,Thường khoảng bao lâu ạ
637012,Để m nhờ ng nhà nhận
637013,ukie ạ
637014,Máy hút sữa này có bảo hành k shop
637015,Mai shop ship cho mình nhé
637016,43 nguyễn chí thanh 0972 092 646
637017,Muốn baorhanh cứ mang qua shop đúng k ạ
637018,Đơn hàng của mình k ship nữa nhé
637019,Để mình chạy qua xem
637020,Mình có màu hồng ko bạn 
637021,Ah cảm ơn shop nha 
637022,Cho m hỏi mastela với newber gh ăn dặm cái nào tốt hơn b ơi
637023,Đệm tháo dễ dàng để vệ sinh k b ơi
637024,Cho m lấy 1 chi c maslela nhé
637025,Cho m xem ảnh các mẫu mastela đc k b ơi
637026,Hình thù khác nhau ấy
637027,Máy m k xem đc shopee gửi chụp màn hình cho m xem nhanh đc k
637028,Shop ơi cho m lấy chi c hồng nhé
637029,Mastela hồng b nhé
637030,Giao giúo m về b30 tt12 kđt văn quán hà đông nhé
637031,Số m 0375840883
637032,B ship cho m hnay ko
637033,Chi c này b nhé
637034,M còn bể thành cao k b ơi
637035,Cho m ảnh và báo giá nhé
637036,M lấy 1 chi c còn đc giảm giá k b ơi
637037,Báo giá cho m cả giá thảm cỡ 1 6m nhé
637038,Cho m 1 set bể bơi m có lấy bộ xúc cát nhé
637039,Ship cho m về 27 ng trg tộ nhé
637040,Cho m xin stk m ck nhé
637041,Thảm này là thảm silicon đúng k b
637042,Ngã có đau k b ơi
637043,silicon k có cỡ to b nhỉ
637044,XPE thì giá bn hả b
637045,nó có nhược điểm j so với silicon
637046,ừ cho m giá nhé với cho m cả giá bộ rào chắn nhựa nhé
637047,bộ quây cũi
637048,m vừa ck bộ bể bơi shop chekc giúp m nhé
637049,có chuyển đc cho m trong hnay k b ơi
637050,vietcom b nhé
637051,cho m giá bộ thảm xpe nhé có j m ck luôn ship cho m 1 thể
637052,với cho m link các mẫu thảm này nhé
637053,ship cho m nhé 1 thảm xpe số đ m nhé
637054,vậy là m lấy 1 thảm và 1 bể bơi nhé
637055,ship giúp m trong chiều nay nhé
637056,tiền bể bơi m ck rồi thảm m trả cod nhé
637057,ok bạn thảm có cồng kềnh ko
637058,5r m tan làm nên giao trc 5r giúp m nhé
637059,Bnb
637060,Lều này bn b
637061,1 bộ ntn cả quây cả cầu trượt là bn
637062,Cả cầu trượt b ơi
637063,Tổng tất cả là bao nhiu
637064,Cả bóng
637065,Bóng tính riêng đúng k b
637066,Giá trên là quây với thảm đúng k
637067,Bập bênh m có r
637068,Cho m xin giá tất cả đó b
637069,Chưa cho m giá ạ
637070,bạn có Medela pump rút gọn ko
637071,gia bnhieu ban
637072,mới nguyên bạn ạ
637073,dòng đó khác gì so với loại kia hả bạn
637074,Cho mình hỏi may tiet trung binh sua babymoov
637075,Số ĐT 0919 665 775
637076,N u đặt hang thi bao lau có vậy ban
637077,Tp Tân An tỉnh Long An
637078,Mình gửi nhanh
637079,Express là 3 days hả ban
637080,Ko nhanh hơn được ah
637081,56 Huỳnh Văn Gấm phường 2 tp Tân An tỉnh Long An
637082,Chuyển cod hay sao ban
637083,Vì nhà tớ giờ chỉ có mẹ tớ và tớ trong em thoi
637084,Mình ko lo bị lua
637085,Vì cũng ko bao nhiêu
637086,Minh dam bao là ko trả hàng lại cho ban
637087,Vì n u hàng ban co van de thi minh se chi giao dịch 1 lần và mãi mai thoi
637088,Cam ơn bạn đã thông cam cho minh
637089,N u hàng tốt mình sẽ còn kua nhiều bên bạn nua
637090,Ten Nguyen Thị Tâm Linh
637091,Mình nhận được hàng rồi cam ơn bạn
637092,Bên bạn có kệ chữ A có nhạc cho bé ko
637093,Gui cho minh 1 ke chu A cua winfun nha
637094,Ko tap di cau nha
637095,May ham sua ben cau co loai nao cau
637096,Nay con ko cau
637097,Cau gui minh them ghe nay nua nha
637098,Sao to ko vao duoc album ben cau
637099,Nen muon tim do rat kho tim vi trong photos thi bi mix hinh
637100,Cau gui to cai may ham sau beurer nha
637101,Ban to mua may ham sau BBM la may nao vay cau
637102,Cau gui to cai nay luon nha
637103,Con cai ham sua Beurer thi bnhieu vay cau
637104,Ghe oto
637105,Cau co cai nao hay gthieu cho to
637106,Nhin cai xe day 2 chieu thich qua ma to duoc tang nhung 2 chiec roi
637107,Ghe casey thi sao cau
637108,Khong dung thi de do cho nguoi ta vuo thanh ly cung chang duoc bnhieu lai mac cong di ship
637109,Co truoc tet ko cau
637110,Vay duoc
637111,De to chon mau roi bao cau
637112,Co 3 mau ha cau
637113,Cho 4 cai do di truoc ho to
637114,Sao lan nay hang hoi lau cau nhi
637115,Dang non nao cho Gau nha minh choi thu ke chu A
637116,Co cach nao ghe ngoi oto gui len dua chi nha chong to i bmt
637117,Con tien thi thu o nha to theo dia chi o Long An duoc ko
637118,Uh nha chong to be bmt
637119,Hang dot nay to chua nhan
637120,Hay lan nay nhan hang
637121,To gui tien cau truoc luon
637122,Dau co
637123,Mua cho G nha to
637124,De oto o bmt khoi mac cong to vac cai dang dung o nha len bmt
637125,Cau lay to cai mau nau nha
637126,Nha chong to
637127,Junior di cau
637128,Mau Nau nha cau
637129,De to lay dia chi roi nhan cau nha
637130,For sure la to lay
637131,Ua cau 
637132,Co casey kids
637133,La may thang vay cau
637134,Cai link do hom qua to gui me ck to
637135,Dang tu hoi ko biet bgio G nha to moi chay chiec di
637136,Uh cai jumperoo to ghien lam
637137,Ma so anh hiong den nao em
637138,Nen dang doi feedback tu nho em
637139,Cai don hang Dalat soai ca cua cau la em ho to day
637140,Be lon hon G nha to 1 thang
637141,To dang doi feedback cua no ve jumperoo
637142,Sao thay trong list co
637143,Cai casey kids
637144,Minh de nguoc huong ghe ngoi oto
637145,Hay de theo huong ghe ngoi oto van duoc cau
637146,Cau cau
637147,Cau cho to den chieu
637148,To suy nghi màu nao nha
637149,To thich mau do co
637150,GiaoHangNhanh xin loi vi DH tu Shop Gau va Bi Ngo toi quy khach du kien giao tre vao ngay 16 1 do xu ly khong kip Mong quy khach thong cam
637151,To ko bit G nha to thich cai ke chu A ko
637152,Chu to la to thich roi
637153,Cau oi cho to cai mau xanh nha
637154,Max bnhieu kg dung duoc cau
637155,Dinh mua cùng cai fai bơi
637156,Vay to order Cau 1 jumperoo 1 phao bơi em be nha
637157,Cau oi jumperoo ve chua
637158,Khổ qua
637159,Nho để to cai phao bơi mau xanh
637160,Khi nao jumperoo ve ship chung luon nha
637161,Doi jumperoo lau qua
637162,Cau gui cho to cai fao boi mau xanh may em winfun nay
637163,Con to 5m mua fao cổ hay fao tap boi vay
637164,Cau oi to order qua shopee thay bao la don hang dang cho duyet
637165,Ma luc sau mo lai trang thi ko thay bao gi ca
637166,To open shopee bang webpage chu ko dung app vi apple store cua to dk ben US app cua shopee cua co store o vn
637167,Hom bua cau bao mua ben shopee to mua qua website cua shopee 1 cai phao va 1 bo phun nuoc
637168,Cau thay co don hang do ko
637169,May ngay roi to ko nhan duoc hang
637170,Co gi cau bao de to order lai to moi install duoc cai app shopee roi
637171,To mua hom t2
637172,Cai jumperoo bua cho cau mai to mua ben amazon cho be em ship ve luon
637173,Mua cau quen roi len shopee thay cung co jumperoo ma ko biet chat luong sao nen mua amazon cho chac
637174,To mua hon 57
637175,Con ship thi em to chiu 
637176,Dung roi cau ma doi cau lau qua chugn
637177,To potay voi cau luon
637178,Cho dai co
637179,Cau kiem tra giup to duoc ko
637180,To dat cai fao boi set nay
637181,Tu t2 thong website shopee
637182,To van chua nhan duoc ko de to order lai
637183,Nhưng hom qua minh moi lam 1 cai order moi ben shopee nhu cau noi roi
637184,Vay cau huy don hang nay giup to nha
637185,Ma tong tien la 267 000
637186,Ma khi minh nhan hang chuyen phat bao 297 000
637187,Phao minh nhan la mambobaby fai ko cau
637188,That ra minh ko phan biet duoc 
637189,30k ko thanh vde vay cai fao to mua la hang TQ ha cau
637190,Con to rat thich
637191,Nhung neu pa hang TQ cau nhan to de to biet
637192,Jumperoo ben cau con ko
637193,Ko fai cua fisher price ha cau
637194,La cai nay ha cau
637195,Chac to het duyên voi shop cau that roi
637196,Luc co thi ko can luc can thi ko co
637197,Gia cao chut cung ok
637198,Trang nao cau giup to voi
637199,Cau oi cho to cho mua voi
637200,Bua cai jumperoo mua ben kia ngta ko chiu xach ve vi to qua
637201,To muon xit khoi
637202,Lam ding vo thung nao sua nao quan ao do choi
637203,Fai unpacked ra
637204,Ah xach tay dvu ma cau can kg tinh tien ma chu dau fai xach giup dau
637205,Cau
637206,Gui to 1 cai jumperoo nha
637207,Co nhieu shop ban hang dung lạ
637208,Hoi con hang ko thi bao con hoi gia thi 2 days chua thay tra loi
637209,Co hang nay ko cau
637210,Hi c bên c có bán dây chống lạc bé ko
637211,Với cho mònh hỏi bộ bên dưới có màu cho bé trai ko bạn cho mình xin giá luôn nha
637212,Luôn con ngựa và cầu tuột c
637213,T đang tưởng tượng cái quây cỡ nào vì anh ấy bi t đi rồi nên muốn cho ảnh an toạ trong đó ccho yên tâm
637214,T ở Long An mua c mấy lần rồi
637215,Cũng gthieu mấy bạn và em t mua bên c
637216,Mua bên c thì t yên tâm chất lượng nhưng t ko tưởng tượng được câu quây nó cỡ nào vì nhỏ nhỏ là thua với anh aay
637217,C ơi cho t giá quây bóng size L and XL luôn nha
637218,Cho mình bộ này nha bạn
637219,56 Huỳnh Văn Gấm f 2 tp Tân An Long An
637220,0919 665 775
637221,Linh Nguyễn
637222,C có thảm lót luôn ko
637223,Gthieu t luôn nha
637224,Hay còn loại nào nữa ko
637225,Còn mẫu nào ko bạn
637226,Này là size gì bạn 
637227,Vậy bạn gửi cho mình cái này nha
637228,Bạn ktra giúp mình nha
637229,Bạn ơi nhận được báo mình nha
637230,Shop ơi shop nhận được ck confirm lại giúp mình nha
637231,Địa chỉ đúng rồi bạn
637232,Cho mình xin giá chi c này luôn bạn còn màu nào nữa ko bạn
637233,Bạn ơi mình nhận được quây rồi
637234,Mà hình như n u mình mua qua shopee được hỗ trợ ship phải ko bạn
637235,Bộn này bao nhiêu vậy em chị cảm ơn
637236,Cho chị lấy màu ghi xám nha chị chọn thêm vài món rồi ship luôn tks em
637237,Em ơi bên mình còn máy tiệt trùng bình sữa babymoov ko em 
637238,Cho m hỏi giá máy avent snow mới ạ
637239,Đấy là tặng kèm ạ
637240,K lấy tặng kèm có đc chi t khấu kaj
637241,Cho e xem ảnh túi bảo quản lạnh với áo rảnh tay với ạ
637242,Máy này bảo hành bao lâu ạ
637243,Bên mình có ship code k ạ
637244,Túi bảo quản lạnh có màu khác k ạ
637245,Máy gồm nhưngz j ạ
637246,Áo rảnh tay này có dùng đc cho avent k ạ
637247,Mình thấy mấy chỗ bán có tặng áo rảnh tay nhưng loại khác
637248,Xịn hơn gần 200K
637249,Bên mình có loại áo đấy k ạ
637250,Như kiểu này ạ
637251,Áo rảnh tay này bên shop dùng ok chứ ạ
637252,Bên mình có bình avent nhiều ml hơn k ạ
637253,Lắp đc vào phễu avent ấy ạ
637254,Mình muốn mua gửi về Hải dương n u ckhoan thanh toán thì có freeship k
637255,Sao m k tìm thấy ở shopee chỗ đặt máy hút sưa avent hoa tuy t
637256,Mình có tk rồi
637257,Bạn cho mình din link cái máy hút sữa với
637258,Bạn ơi mình vẫn chưa đặt đc shoppee
637259,Giờ muốn mua theo kiểu ship cod thì phải làm sao
637260,Liệu bao lâu thì vào đặt hàng đc nhie
637261,N u k đặt qua shopee thì phải ckhoan thanh toán xong bên shop mới gửi hàng đúng k j
637262,Vậy thì mai chuyển hàng cho mình luôn đúng k
637263,Vì máy nhiều tiền nên mình cũng lo nên muốn ship cod
637264,Vậy n u ck thanh toán thì ck vào TK nào ạ
637265,B cho mình 1 máy avent snow về địa chỉ này nhé
637266,Đầu đủ cả sp tăng kèm giúp minnf
637267,Khoảng bao lâu thì nhận đc hàng b nhỉ
637268,K giảm giá đc chút hả b
637269,Ông Đoàn Bá Thắng Hường Thôn Lấu Khê xã Hiệp Cát huyện Nam Sách Tỉnh Hải Dương
637270,Số đthoai 0973257436 096 9096038 
637271,Địa chỉ như trên ấy
637272,Lát ck xong mình báo lại nha
637273,Chiều mai hả b
637274,Hay smai bên vc đ n ạ
637275,Có gì m sẽ ib báo lại nha
637276,Shop ơi mình chuyển khoản tiền máy hút sưaz avent hoa tuy t rồi nhé
637277,B check tài khoản giúp m
637278,Gừi giúp mình về địa chỉ này nhé
637279,Ông Đoàn Bá Thắng Hường Thôn Lấu Khê xã Hiệp Cát huyện Nam Sách Tỉnh Hải Dương Đthoai 0973257436
637280,Bạn ơi mình nhận đc máy rồi
637281,Cái phi u bảo hành mìn tụ điền ngày mua hàng à b
637282,Mình chưa thấy ghi thông tin j
637283,Mình tự vi t ngày vậy
637284,Chào b m đang tìm hiểu về máy hút sữa của medela
637285,Thực sự là m thấy có nhiều loại nên đang bị loạn 
637286,Nhu cầu của m là n u có máy cũ và đồ mới là oki Vậy bên m có ko và tư vấn giúp m với
637287,Dùng loại đó là sạc điện hay pin hay ntn b nhỉ
637288,Thực sự là m kiểu bị mông lung chưa bi t sd tn
637289,Bạn là ở Nghi Tàm đúng ko nhỉ
637290,Và chương trình km đ n cuối tuần liệu còn ko b M muốn qua trực ti p để đc tư vấn cách dùng hoặc n u giao thì có ng hướng dẫn m sd chứ
637291,Uh m đang xem hướng dẫn rồi
637292,Mua vậy có bảo hành j ko b nhỉ
637293,Bên bạn có bán đá khô để bảo quản luôn ko
637294,Trong bộ động cơ có cả pin cắm dự phòng khi mất điện ko b 
637295,Vậy chỉ có ổ cắm điện 
637296,Vậy m có bán pin đó ko
637297,Và giá tn b
637298,Oki bên bạn có ship đúng ko Và mua máy như vậy có bảo hành ko b 
637299,N u mua đá khô thì giá tn luôn cho m nhé
637300,Ah vậy à oki có j m báo sớm nhất nhé Thanks b
637301,Ah m hỏi có bảo hành máy ko b
637302,Hì chưa thấy b trả lời
637303,B ơi n u m mua pk riêng thì giá tn b nhỉ
637304,Cho m lấy 1 máy này b nhé
637305,Bên bạn có bán bình thêm ko
637306,Balo hoặc túi để nữa
637307,Ah m lấy cả pin nhé
637308,Bạn có stk Vietcombank thì gửi m m ck nhé
637309,Vậy à b oki vậy m lấy máy trc cùng pin loại mà của Việt Nam Nhé
637310,Ship cho m qua 42D L Thường Kiệt Hoàn Ki m nhé
637311,0938 211 985
637312,Cho m tổng tiền m ck lun
637313,M ck rồi b check nhé
637314,Uh thanks b
637315,M vừa nhận máy và test rồi
637316,Nhận đc cả quà là y m nữa
637317,Cuối tháng sau m mới sinh nên mua trc cho yên tâm 
637318,Mai giao giúp m qua 36 Bà triệu hoàn ki m b nhé
637319,0938211985
637320,M lấy 2 set mà
637321,Ah có bạn nhờ đặt hộ nên thành 3 set nhé
637322,Bên sh còn cầu tụt này ko
637323,Cho m xin kích thước của sp nhé
637324,Và liệu có kiểu bị nhẹ mà nó bập bênh ko sh nhỉ
637325,Ko có kích thước cụ thể à sh 
637326,M thấy đặt trên shopee phí vận chuyển tận 303k á
637327,Vậy là ntn nhỉ
